"Story","Title","Result","Date","Stability","Duration (s)"
"LT-52 Refresh Incident Data","verify auto refresh turn on and off toggle","SUCCESS","2020-05-19T11:18:20.764+10:00[Australia/Sydney]","0.0","131.06"
